index,value,infrence_time,Learning algorithm,Number of features selected (K),chosen_features,Selected Features scores,Filtering Algorithm,Fold,fs_time,Dataset Name,Number of samples,Original Number of features,CV Method
accuracy,0.6333333333333333,0.08587160067011913,LogisticRegression,1,['Z78285_f_at'],[1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
MCC,-0.09553254290337612,0.08587160067011913,LogisticRegression,1,['Z78285_f_at'],[1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
AUC,0.3321123321123321,0.08587160067011913,LogisticRegression,1,['Z78285_f_at'],[1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
PR-AUC,0.2809834067275112,0.08587160067011913,LogisticRegression,1,['Z78285_f_at'],[1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
infrence_time,0.08587160067011913,0.08587160067011913,LogisticRegression,1,['Z78285_f_at'],[1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
accuracy,0.5166666666666667,4.6018648453677695,RandomForestClassifier,1,['Z78285_f_at'],[1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
MCC,-0.050757964866842614,4.6018648453677695,RandomForestClassifier,1,['Z78285_f_at'],[1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
AUC,0.4981684981684982,4.6018648453677695,RandomForestClassifier,1,['Z78285_f_at'],[1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
PR-AUC,0.37265006106706633,4.6018648453677695,RandomForestClassifier,1,['Z78285_f_at'],[1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
infrence_time,4.6018648453677695,4.6018648453677695,RandomForestClassifier,1,['Z78285_f_at'],[1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
accuracy,0.65,0.011924393847584725,KNeighborsClassifier,1,['Z78285_f_at'],[1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
MCC,0.15724272550828775,0.011924393847584725,KNeighborsClassifier,1,['Z78285_f_at'],[1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
AUC,0.4914529914529915,0.011924393847584725,KNeighborsClassifier,1,['Z78285_f_at'],[1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
PR-AUC,0.39035087719298245,0.011924393847584725,KNeighborsClassifier,1,['Z78285_f_at'],[1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
infrence_time,0.011924393847584725,0.011924393847584725,KNeighborsClassifier,1,['Z78285_f_at'],[1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
accuracy,0.65,0.004562197004755338,GaussianNB,1,['Z78285_f_at'],[1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
MCC,0.0,0.004562197004755338,GaussianNB,1,['Z78285_f_at'],[1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
AUC,0.2417582417582418,0.004562197004755338,GaussianNB,1,['Z78285_f_at'],[1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
PR-AUC,0.2510433929627752,0.004562197004755338,GaussianNB,1,['Z78285_f_at'],[1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
infrence_time,0.004562197004755338,0.004562197004755338,GaussianNB,1,['Z78285_f_at'],[1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
accuracy,0.65,0.007573502448697885,SVC,1,['Z78285_f_at'],[1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
MCC,0.0,0.007573502448697885,SVC,1,['Z78285_f_at'],[1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
AUC,0.17826617826617824,0.007573502448697885,SVC,1,['Z78285_f_at'],[1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
PR-AUC,0.23318489638642018,0.007573502448697885,SVC,1,['Z78285_f_at'],[1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
infrence_time,0.007573502448697885,0.007573502448697885,SVC,1,['Z78285_f_at'],[1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
accuracy,0.6166666666666667,0.10470529266943535,LogisticRegression,2,"['X54326_at', 'Z78285_f_at']",[1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
MCC,-0.056033181468052584,0.10470529266943535,LogisticRegression,2,"['X54326_at', 'Z78285_f_at']",[1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
AUC,0.4688644688644688,0.10470529266943535,LogisticRegression,2,"['X54326_at', 'Z78285_f_at']",[1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
PR-AUC,0.33942427787024937,0.10470529266943535,LogisticRegression,2,"['X54326_at', 'Z78285_f_at']",[1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
infrence_time,0.10470529266943535,0.10470529266943535,LogisticRegression,2,"['X54326_at', 'Z78285_f_at']",[1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
accuracy,0.5,4.6051561422025165,RandomForestClassifier,2,"['X54326_at', 'Z78285_f_at']",[1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
MCC,-0.15121163955682565,4.6051561422025165,RandomForestClassifier,2,"['X54326_at', 'Z78285_f_at']",[1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
AUC,0.43345543345543347,4.6051561422025165,RandomForestClassifier,2,"['X54326_at', 'Z78285_f_at']",[1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
PR-AUC,0.3084638298819034,4.6051561422025165,RandomForestClassifier,2,"['X54326_at', 'Z78285_f_at']",[1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
infrence_time,4.6051561422025165,4.6051561422025165,RandomForestClassifier,2,"['X54326_at', 'Z78285_f_at']",[1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
accuracy,0.5666666666666667,0.00343712717294693,KNeighborsClassifier,2,"['X54326_at', 'Z78285_f_at']",[1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
MCC,-0.046649971620151415,0.00343712717294693,KNeighborsClassifier,2,"['X54326_at', 'Z78285_f_at']",[1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
AUC,0.4206349206349206,0.00343712717294693,KNeighborsClassifier,2,"['X54326_at', 'Z78285_f_at']",[1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
PR-AUC,0.32569239703386044,0.00343712717294693,KNeighborsClassifier,2,"['X54326_at', 'Z78285_f_at']",[1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
infrence_time,0.00343712717294693,0.00343712717294693,KNeighborsClassifier,2,"['X54326_at', 'Z78285_f_at']",[1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
accuracy,0.5666666666666667,0.0025241877262790996,GaussianNB,2,"['X54326_at', 'Z78285_f_at']",[1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
MCC,-0.2212488394343549,0.0025241877262790996,GaussianNB,2,"['X54326_at', 'Z78285_f_at']",[1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
AUC,0.38583638583638585,0.0025241877262790996,GaussianNB,2,"['X54326_at', 'Z78285_f_at']",[1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
PR-AUC,0.2868887285808186,0.0025241877262790996,GaussianNB,2,"['X54326_at', 'Z78285_f_at']",[1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
infrence_time,0.0025241877262790996,0.0025241877262790996,GaussianNB,2,"['X54326_at', 'Z78285_f_at']",[1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
accuracy,0.6333333333333333,0.00432572104036808,SVC,2,"['X54326_at', 'Z78285_f_at']",[1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
MCC,-0.09553254290337612,0.00432572104036808,SVC,2,"['X54326_at', 'Z78285_f_at']",[1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
AUC,0.3785103785103785,0.00432572104036808,SVC,2,"['X54326_at', 'Z78285_f_at']",[1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
PR-AUC,0.3010458280520889,0.00432572104036808,SVC,2,"['X54326_at', 'Z78285_f_at']",[1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
infrence_time,0.00432572104036808,0.00432572104036808,SVC,2,"['X54326_at', 'Z78285_f_at']",[1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
accuracy,0.6333333333333333,0.09643300871054332,LogisticRegression,3,"['L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
MCC,0.0316069770620507,0.09643300871054332,LogisticRegression,3,"['L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
AUC,0.41880341880341876,0.09643300871054332,LogisticRegression,3,"['L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
PR-AUC,0.33157997900662556,0.09643300871054332,LogisticRegression,3,"['L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
infrence_time,0.09643300871054332,0.09643300871054332,LogisticRegression,3,"['L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
accuracy,0.45,4.591649679280818,RandomForestClassifier,3,"['L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
MCC,-0.3668996928526714,4.591649679280818,RandomForestClassifier,3,"['L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
AUC,0.3131868131868132,4.591649679280818,RandomForestClassifier,3,"['L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
PR-AUC,0.2684979568058271,4.591649679280818,RandomForestClassifier,3,"['L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
infrence_time,4.591649679280818,4.591649679280818,RandomForestClassifier,3,"['L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
accuracy,0.5,0.00919980506102244,KNeighborsClassifier,3,"['L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
MCC,-0.21628623205706565,0.00919980506102244,KNeighborsClassifier,3,"['L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
AUC,0.38278388278388276,0.00919980506102244,KNeighborsClassifier,3,"['L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
PR-AUC,0.31833086904080815,0.00919980506102244,KNeighborsClassifier,3,"['L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
infrence_time,0.00919980506102244,0.00919980506102244,KNeighborsClassifier,3,"['L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
accuracy,0.5833333333333334,0.0039588763689001405,GaussianNB,3,"['L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
MCC,-0.12812370226601225,0.0039588763689001405,GaussianNB,3,"['L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
AUC,0.4285714285714285,0.0039588763689001405,GaussianNB,3,"['L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
PR-AUC,0.32760027400881553,0.0039588763689001405,GaussianNB,3,"['L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
infrence_time,0.0039588763689001405,0.0039588763689001405,GaussianNB,3,"['L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
accuracy,0.65,0.005883756342033545,SVC,3,"['L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
MCC,0.0,0.005883756342033545,SVC,3,"['L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
AUC,0.4590964590964591,0.005883756342033545,SVC,3,"['L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
PR-AUC,0.3603594814065341,0.005883756342033545,SVC,3,"['L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
infrence_time,0.005883756342033545,0.005883756342033545,SVC,3,"['L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
accuracy,0.6166666666666667,0.086265369442602,LogisticRegression,4,"['X54131_at', 'L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
MCC,-0.011647609296910204,0.086265369442602,LogisticRegression,4,"['X54131_at', 'L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
AUC,0.42979242979242976,0.086265369442602,LogisticRegression,4,"['X54131_at', 'L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
PR-AUC,0.33819099520877516,0.086265369442602,LogisticRegression,4,"['X54131_at', 'L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
infrence_time,0.086265369442602,0.086265369442602,LogisticRegression,4,"['X54131_at', 'L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
accuracy,0.4666666666666667,4.468342949450016,RandomForestClassifier,4,"['X54131_at', 'L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
MCC,-0.26226526415648105,4.468342949450016,RandomForestClassifier,4,"['X54131_at', 'L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
AUC,0.405982905982906,4.468342949450016,RandomForestClassifier,4,"['X54131_at', 'L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
PR-AUC,0.2944908831646071,4.468342949450016,RandomForestClassifier,4,"['X54131_at', 'L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
infrence_time,4.468342949450016,4.468342949450016,RandomForestClassifier,4,"['X54131_at', 'L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
accuracy,0.5166666666666667,0.018634625400106113,KNeighborsClassifier,4,"['X54131_at', 'L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
MCC,-0.050757964866842614,0.018634625400106113,KNeighborsClassifier,4,"['X54131_at', 'L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
AUC,0.4725274725274725,0.018634625400106113,KNeighborsClassifier,4,"['X54131_at', 'L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
PR-AUC,0.33389850889850886,0.018634625400106113,KNeighborsClassifier,4,"['X54131_at', 'L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
infrence_time,0.018634625400106113,0.018634625400106113,KNeighborsClassifier,4,"['X54131_at', 'L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
accuracy,0.6,0.006744351051747799,GaussianNB,4,"['X54131_at', 'L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
MCC,0.12087912087912088,0.006744351051747799,GaussianNB,4,"['X54131_at', 'L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
AUC,0.5824175824175825,0.006744351051747799,GaussianNB,4,"['X54131_at', 'L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
PR-AUC,0.4086020775820367,0.006744351051747799,GaussianNB,4,"['X54131_at', 'L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
infrence_time,0.006744351051747799,0.006744351051747799,GaussianNB,4,"['X54131_at', 'L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
accuracy,0.6166666666666667,0.008801761580010255,SVC,4,"['X54131_at', 'L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
MCC,-0.13626312508266655,0.008801761580010255,SVC,4,"['X54131_at', 'L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
AUC,0.4908424908424909,0.008801761580010255,SVC,4,"['X54131_at', 'L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
PR-AUC,0.3364266996664031,0.008801761580010255,SVC,4,"['X54131_at', 'L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
infrence_time,0.008801761580010255,0.008801761580010255,SVC,4,"['X54131_at', 'L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
accuracy,0.5833333333333334,0.10727956940730413,LogisticRegression,5,"['X54232_at', 'X54131_at', 'L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
MCC,-0.08223422828074596,0.10727956940730413,LogisticRegression,5,"['X54232_at', 'X54131_at', 'L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
AUC,0.4835164835164835,0.10727956940730413,LogisticRegression,5,"['X54232_at', 'X54131_at', 'L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
PR-AUC,0.3815130306159923,0.10727956940730413,LogisticRegression,5,"['X54232_at', 'X54131_at', 'L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
infrence_time,0.10727956940730413,0.10727956940730413,LogisticRegression,5,"['X54232_at', 'X54131_at', 'L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
accuracy,0.5166666666666667,4.446885158245762,RandomForestClassifier,5,"['X54232_at', 'X54131_at', 'L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
MCC,-0.19218555339901836,4.446885158245762,RandomForestClassifier,5,"['X54232_at', 'X54131_at', 'L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
AUC,0.4584859584859585,4.446885158245762,RandomForestClassifier,5,"['X54232_at', 'X54131_at', 'L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
PR-AUC,0.31586694508063307,4.446885158245762,RandomForestClassifier,5,"['X54232_at', 'X54131_at', 'L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
infrence_time,4.446885158245762,4.446885158245762,RandomForestClassifier,5,"['X54232_at', 'X54131_at', 'L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
accuracy,0.5333333333333333,0.01790977654357751,KNeighborsClassifier,5,"['X54232_at', 'X54131_at', 'L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
MCC,-0.1008712554448004,0.01790977654357751,KNeighborsClassifier,5,"['X54232_at', 'X54131_at', 'L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
AUC,0.4163614163614164,0.01790977654357751,KNeighborsClassifier,5,"['X54232_at', 'X54131_at', 'L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
PR-AUC,0.3170127700202888,0.01790977654357751,KNeighborsClassifier,5,"['X54232_at', 'X54131_at', 'L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
infrence_time,0.01790977654357751,0.01790977654357751,KNeighborsClassifier,5,"['X54232_at', 'X54131_at', 'L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
accuracy,0.5666666666666667,0.006932563769320647,GaussianNB,5,"['X54232_at', 'X54131_at', 'L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
MCC,0.026291091402101525,0.006932563769320647,GaussianNB,5,"['X54232_at', 'X54131_at', 'L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
AUC,0.5384615384615384,0.006932563769320647,GaussianNB,5,"['X54232_at', 'X54131_at', 'L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
PR-AUC,0.40216087917983023,0.006932563769320647,GaussianNB,5,"['X54232_at', 'X54131_at', 'L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
infrence_time,0.006932563769320647,0.006932563769320647,GaussianNB,5,"['X54232_at', 'X54131_at', 'L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
accuracy,0.6166666666666667,0.0070729923124114675,SVC,5,"['X54232_at', 'X54131_at', 'L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
MCC,-0.13626312508266655,0.0070729923124114675,SVC,5,"['X54232_at', 'X54131_at', 'L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
AUC,0.304029304029304,0.0070729923124114675,SVC,5,"['X54232_at', 'X54131_at', 'L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
PR-AUC,0.2613266744170812,0.0070729923124114675,SVC,5,"['X54232_at', 'X54131_at', 'L29008_at', 'X54326_at', 'Z78285_f_at']",[1 1 1 1 1],dssa,0,109.0892416536808,ARFF_CNS,60,7129,StratifiedKFold n_splits = 5
